,Original Title Text,Title Sentence Vector,Original Description Text,Description Sentence Vector,Original Author Text,Author Sentence Vector
739,"Oscar Pistorius, the double-amputee Olympic runner, granted parole and will be released from prison on Jan. 5",-0.0072523283888585865,"Double-amputee Olympic runner Oscar Pistorius was granted parole Friday, 10 years after shooting his girlfriend through a toilet door at his home in South Africa in a killing that jolted the world.",0.03271260587098368,Gerald Imray and Mogomotsi Magome,0.05279061836336041
740,Vertex/CRISPR price sickle cell disease gene therapy at $2.2 mln,-0.059674516203813255,"Vertex Pharmaceuticals <a href=""https://www.reuters.com/markets/companies/VRTX.O"" target=""_blank"">(VRTX.O)</a> and its partner CRISPR Therapeutics <a href=""https://www.reuters.com/markets/companies/CRSP.BN"" target=""_blank"">(CRSP.BN)</a> said on Friday their s…",0.03621480183210224,Reuters,0.015296445926651359
741,Column: The circus surrounding the Shohei Ohtani courtship was one for the books,-0.05294524476630613,"Speculation on social media and an incorrect report turned the final 24 hours of Shohei Ohtani's courtship into a circus. He ultimately decided to join the Los Angeles Dodgers on a 10-year, $700 million deal.",0.053653785173082724,Paul Sullivan,0.020315655681770295
742,"With ‘The Nose,’ transformative music director Lidiya Yankovskaya departs Chicago Opera Theater. What’s next for the company?",-0.05967712012352422,"“The Nose” wasn’t planned as her swan song from Chicago Opera Theater, the company she’s led as music director since 2017.",0.019350960094016045,Hannah Edgar,0.02047309704357758
743,Letters: Does DePaul have the potential to create a basketball powerhouse and be the pride of Chicago?,-0.06898636223195354,"Do we really need to wait every three years for something exciting to happen off the court, let alone on the court, at DePaul?",0.054313092870870605,Chicago Tribune,0.046108142436423805
744,"The New Wedding Must-Have: $3,500 Instagram Consultant",-0.02248356258496642,Conga line of vendors now includes ‘wedding content creator;’ some have their ‘knickers in a twist about it’,0.0006472407840192318,Alexa Corse,0.05234582698903978
745,Arizona Is the Next Abortion Battleground,0.004637441015802324,The state Supreme Court is set to hear arguments on whether to allow a near-total ban to take effect—kicking off a 2024 showdown,0.042018665379146114,Eliza Collins,0.013566994617576711
746,Beyoncé’s ‘Renaissance’ is No. 1 at the box office with $21 million debut,-0.009792269789613783,Beyoncé ruled the box office this weekend.,0.0006853077793493867,Lindsey Bahr,0.056844360078684986
747,"Even before his free throws, Henry Martinez sparks Oak Lawn past Evergreen Park. ‘Didn’t have an answer for him.’",-0.10746005669352598,The only two free throws Henry Martinez attempted came with six seconds left and were the difference in a 68-66 win over Evergreen Park.,0.0249505422252696,Jeff Vorva,0.03947583353146911
748,Explainer: What's the plan for this year's COP28 climate summit?,-0.02569901116658002,"Following a year of record heat and drought, this year's <a href=""https://www.reuters.com/sustainability/cop/"">U.N. climate summit</a> will feature a contentious set of issues for countries working to find common ground in tackling climate change, including w…",0.07994784403126687,Kate Abnett,0.11811021425091894
749,Column: Northwestern upsets No. 1 Purdue but still is playing the underdog despite a rare taste of March Madness,-0.02218860323773697,"Northwestern's dream season in 2022-23 was real, and star guard Boo Buie and most of the core are back. So why haven't Chris Collins' Wildcats gotten any love nationally?",0.07160270409076475,Paul Sullivan,0.03966363853760413
750,Kerry Heffernan: Is the seafood you buy connected to worker abuses? Here’s how to be a good consumer.,-0.01340941630769521,"Chefs, restaurants, grocery stores and average consumers must insist whenever possible that the seafood they buy is locally caught and processed.",0.06502537475898862,Kerry Heffernan,0.007051972243061755
751,"9-year-old boy critically injured after fall from third floor window in Rogers Park neighborhood, police say",-0.04354125855024904,"Shortly after 2 a.m., officers were called to an apartment complex in the 1500 block of West Jonquil Terrace where a boy fell from a window.",-0.003149422129354207,Deanese Williams-Harris,0.03374912285289611
752,"Caleb Williams will skip USC’s bowl game, with the Heisman-winning QB expected to enter the 2024 NFL draft",-0.08170627239815076,"Heisman Trophy-winning quarterback Caleb Williams will not play for USC in the Holiday Bowl, fueling the expectation he will enter the upcoming NFL draft.",0.03940168465487659,Associated Press Staff,0.05055911857198225
753,Euro Could Stay Steady as Rate Differentials Counter Fading Pessimism,0.00919635413447395,,0.007797792553901672,nan,0.025578111672075465
754,"Cook County state’s attorney’s office replaces head of unit that reviews possible wrongful convictions, rebrands effort",-0.055267822404857725,"The Cook County State’s Attorney’s Office has replaced the prosecutor heading its unit that reviews potential wrongful convictions and has rebranded the effort, the office announced Wednesday",0.1151887837331742,Madeline Buckley,0.058865044673439115
755,Real Estate Matters: Fidelity National Financial hack highlights why many are increasingly concerned about cybersecurity,-0.028107732519856654,The hack compromised the ability for the title company to close deals for its buyer and seller customers over the Thanksgiving weekend.,0.09031782433157787,Ilyce Glink and Samuel J. Tamkin,0.03774643348879181
756,The World’s Key Canal Is Clogged Up. Winter Fuel Prices Could Get Wacky.,-0.08996007686073426,"In the troubled waters of the Panama Canal, gas carriers—and their investors—are reaping bumper profits",0.039408120792359114,Megha Mandavia,0.04382477796752937
757,Chicago Public Media CEO stepping down two years after merging WBEZ and Sun-Times as nonprofit news organization,-0.08205839130096138,Chicago Public Media CEO Matt Moog announced he will step down after three years at the helm.,0.07365472595120082,Robert Channick,0.0688519202376483
758,"Here’s why the UAE, the autocratic COP28 host, has to allow limited protests at the summit",-0.029503539495635778,Participants at the United Nations’ COP28 climate talks Sunday found themselves greeted by the rarest sights in the United Arab Emirates — public protests.,0.015788020215950382,Jon Gambrell,0.0865111127786804
759,Illinois Ford dealers win ruling against automaker’s EV certification program requiring pricey fast chargers,-0.10508398030651733,"The Illinois Motor Vehicle Review Board ruled in favor of the dealers in their complaint against Ford, which alleged the program violated state law by cutting off EV products to those that didn’t pay up to participate.",0.0988026043123682,Robert Channick,0.03937540076003643
760,UN flags 127 major climate-warming methane plumes this year,-0.04613056541711558,A United Nations-led effort to use space satellites to detect methane leaks from fossil fuel infrastructure has alerted governments to 127 major methane plumes across four continents since its launch at the start of this year.,-0.008988614645204507,Gloria Dickie,0.0510737199738287
761,World Bank to boost climate financing share to 45%,-0.0329428871627897,"World Bank President Ajay Banga said on Friday the development lender will devote 45% of its annual financing to climate-related projects by 2025, up from a target of 35%, and extend debt repayment pauses following climate disasters.",0.02548396575730294,Brajeshwar,0.09520718022531582
762,"Hugh Cullman, Longtime Philip Morris Executive Who Loved and Defended the Tobacco Business, Dies at 100",-0.03322457376634702,"Raised in a storied tobacco family, Cullman spent years selling Marlboros to the world",0.04796985600296466,Chris Kornelis,0.032573264637903776
763,Ask Amy: Why is friendship undervalued?,-0.03881919404375367,"Dear Amy: Friends and family members have suggested that I'm crazy not to date him, but I just don't see him that way.",0.009408668833202682,Amy Dickinson,0.043304430626449175
764,"Yelp, Strava and Duolingo Are…Dating Apps?",0.002904605004005134,Singles are meeting people in unusual places online,0.0355784201528877,Ann-marie Alcántara,0.0017927876833709888
765,Bankman-Fried's Life Behind Bars: Crypto Tips and Paying With Fish...,-0.10772020393051207,"Bankman-Fried's Life Behind Bars: Crypto Tips and Paying With Fish...

 
 
 
 (Second column, 11th story, link)

 

 

 
 
 Drudge Report Feed needs your support!   Become a Patron",0.051002818428969476,"James Fanelli, Corinne Ramey",-0.009042522637173533
766,Afternoon Briefing: Woman with early-onset Alzheimer’s gene joins drug trial at Park Ridge hospital,-0.0024082624877337366,"Good afternoon, Chicago. Here's what is happening today.",0.044800017145462334,Chicago Tribune staff,0.04550290503539145
767,Will the Chicago White Sox trade Dylan Cease? How’s the backstop depth? 3 questions about the team’s pitching and catching.,-0.042466219048947096,Dylan Cease has been at the center of nonstop trade speculation. What does his future hold with the Chicago White Sox? Plus three questions regarding the team's pitching and catching.,0.04835348227061331,LaMond Pope,0.03094116220017895
768,Retailers offer big deals for Black Friday but will shoppers spend?,-0.022255219984799623,Expect big discounts and other enticements to lure shoppers to stores for Black Friday.,0.07233113842085004,Anne D'innocenzio,0.044470559631008655
769,Shoppers click 'buy' as retailers slash prices ahead of Cyber Monday,-0.04006899453816004,"Holiday shoppers in the U.S. are seeking out the best deals and strategically nabbing the deepest discounts ahead of Cyber Monday, according to data from retailer websites aggregated by third parties.",0.04317369277123362,Reuters,-0.02606762805953622
